square_id,cluster_k4,cluster_label
5014,0,Low activity / peripheral
5015,0,Low activity / peripheral
5016,0,Low activity / peripheral
5017,0,Low activity / peripheral
5018,2,Moderate activity
5019,2,Moderate activity
5020,2,Moderate activity
5021,2,Moderate activity
5022,2,Moderate activity
5023,2,Moderate activity
5024,2,Moderate activity
5025,1,Urban mixed-use
5026,1,Urban mixed-use
5027,3,High-activity core
5028,1,Urban mixed-use
5029,2,Moderate activity
5030,1,Urban mixed-use
5031,1,Urban mixed-use
5032,1,Urban mixed-use
5033,1,Urban mixed-use
5034,1,Urban mixed-use
5035,2,Moderate activity
5036,2,Moderate activity
5037,2,Moderate activity
5038,1,Urban mixed-use
5039,1,Urban mixed-use
5040,1,Urban mixed-use
5041,1,Urban mixed-use
5042,1,Urban mixed-use
5043,1,Urban mixed-use
5044,1,Urban mixed-use
5045,1,Urban mixed-use
5046,3,High-activity core
5047,3,High-activity core
5048,3,High-activity core
5049,3,High-activity core
5050,1,Urban mixed-use
5051,1,Urban mixed-use
5052,3,High-activity core
5053,3,High-activity core
5054,3,High-activity core
5055,3,High-activity core
5056,3,High-activity core
5057,3,High-activity core
5058,3,High-activity core
5059,3,High-activity core
5060,3,High-activity core
5061,3,High-activity core
5062,3,High-activity core
5063,3,High-activity core
5064,3,High-activity core
5065,3,High-activity core
5066,1,Urban mixed-use
5067,3,High-activity core
5068,3,High-activity core
5069,3,High-activity core
5070,3,High-activity core
5071,3,High-activity core
5072,3,High-activity core
5073,3,High-activity core
5074,1,Urban mixed-use
5075,0,Low activity / peripheral
5076,0,Low activity / peripheral
5077,2,Moderate activity
5078,2,Moderate activity
5079,2,Moderate activity
5080,2,Moderate activity
5081,2,Moderate activity
5082,2,Moderate activity
5083,0,Low activity / peripheral
5084,2,Moderate activity
5085,2,Moderate activity
5086,0,Low activity / peripheral
5087,0,Low activity / peripheral
5088,2,Moderate activity
5089,3,High-activity core
5090,3,High-activity core
5091,3,High-activity core
5092,0,Low activity / peripheral
5093,0,Low activity / peripheral
5094,0,Low activity / peripheral
5095,0,Low activity / peripheral
5096,0,Low activity / peripheral
5097,0,Low activity / peripheral
5098,0,Low activity / peripheral
5099,2,Moderate activity
5100,2,Moderate activity
5101,0,Low activity / peripheral
5102,0,Low activity / peripheral
5103,0,Low activity / peripheral
5104,0,Low activity / peripheral
5105,0,Low activity / peripheral
5106,0,Low activity / peripheral
5107,0,Low activity / peripheral
5108,0,Low activity / peripheral
5109,0,Low activity / peripheral
5110,0,Low activity / peripheral
5111,0,Low activity / peripheral
5112,0,Low activity / peripheral
5113,0,Low activity / peripheral
5114,0,Low activity / peripheral
5115,0,Low activity / peripheral
5116,0,Low activity / peripheral
5117,2,Moderate activity
5118,2,Moderate activity
5119,2,Moderate activity
5120,2,Moderate activity
5121,2,Moderate activity
5122,2,Moderate activity
5123,2,Moderate activity
5124,1,Urban mixed-use
5125,1,Urban mixed-use
5126,1,Urban mixed-use
5127,1,Urban mixed-use
5128,1,Urban mixed-use
5129,2,Moderate activity
5130,1,Urban mixed-use
5131,1,Urban mixed-use
5132,1,Urban mixed-use
5133,1,Urban mixed-use
5134,1,Urban mixed-use
5135,2,Moderate activity
5136,2,Moderate activity
5137,2,Moderate activity
5138,2,Moderate activity
5139,2,Moderate activity
5140,1,Urban mixed-use
5141,1,Urban mixed-use
5142,3,High-activity core
5143,3,High-activity core
5144,3,High-activity core
5145,3,High-activity core
5146,3,High-activity core
5147,3,High-activity core
5148,3,High-activity core
5149,3,High-activity core
5150,3,High-activity core
5151,3,High-activity core
5152,3,High-activity core
5153,3,High-activity core
5154,3,High-activity core
5155,3,High-activity core
5156,3,High-activity core
5157,3,High-activity core
5158,3,High-activity core
5159,3,High-activity core
5160,3,High-activity core
5161,3,High-activity core
5162,3,High-activity core
5163,3,High-activity core
5164,3,High-activity core
5165,1,Urban mixed-use
5166,3,High-activity core
5167,1,Urban mixed-use
5168,3,High-activity core
5169,3,High-activity core
5170,3,High-activity core
5171,3,High-activity core
5172,3,High-activity core
5173,3,High-activity core
5174,3,High-activity core
5175,1,Urban mixed-use
5176,0,Low activity / peripheral
5177,2,Moderate activity
5178,2,Moderate activity
5179,2,Moderate activity
5180,2,Moderate activity
5181,2,Moderate activity
5182,2,Moderate activity
5183,0,Low activity / peripheral
5184,0,Low activity / peripheral
5185,0,Low activity / peripheral
5186,0,Low activity / peripheral
5187,0,Low activity / peripheral
5188,2,Moderate activity
5189,2,Moderate activity
5190,2,Moderate activity
5191,2,Moderate activity
5192,0,Low activity / peripheral
5193,0,Low activity / peripheral
5194,0,Low activity / peripheral
5195,0,Low activity / peripheral
5196,0,Low activity / peripheral
5197,0,Low activity / peripheral
5198,2,Moderate activity
5199,2,Moderate activity
5200,2,Moderate activity
5201,0,Low activity / peripheral
5202,0,Low activity / peripheral
5203,0,Low activity / peripheral
5204,0,Low activity / peripheral
5205,0,Low activity / peripheral
5206,0,Low activity / peripheral
5207,0,Low activity / peripheral
5208,0,Low activity / peripheral
5209,0,Low activity / peripheral
5210,0,Low activity / peripheral
5211,0,Low activity / peripheral
5212,0,Low activity / peripheral
5213,0,Low activity / peripheral
5214,0,Low activity / peripheral
5215,2,Moderate activity
5216,2,Moderate activity
5217,2,Moderate activity
5218,2,Moderate activity
5219,2,Moderate activity
5220,2,Moderate activity
5221,2,Moderate activity
5222,2,Moderate activity
5223,2,Moderate activity
5224,1,Urban mixed-use
5225,1,Urban mixed-use
5226,1,Urban mixed-use
5227,1,Urban mixed-use
5228,1,Urban mixed-use
5229,1,Urban mixed-use
5230,1,Urban mixed-use
5231,1,Urban mixed-use
5232,1,Urban mixed-use
5233,1,Urban mixed-use
5234,1,Urban mixed-use
5235,1,Urban mixed-use
5236,2,Moderate activity
5237,2,Moderate activity
5238,0,Low activity / peripheral
5239,0,Low activity / peripheral
5240,1,Urban mixed-use
5241,1,Urban mixed-use
5242,1,Urban mixed-use
5243,3,High-activity core
5244,3,High-activity core
5245,3,High-activity core
5246,3,High-activity core
5247,3,High-activity core
5248,3,High-activity core
5249,3,High-activity core
5250,3,High-activity core
5251,3,High-activity core
5252,3,High-activity core
5253,3,High-activity core
5254,3,High-activity core
5255,3,High-activity core
5256,3,High-activity core
5257,3,High-activity core
5258,3,High-activity core
5259,3,High-activity core
5260,3,High-activity core
5261,3,High-activity core
5262,3,High-activity core
5263,3,High-activity core
5264,3,High-activity core
5265,3,High-activity core
5266,3,High-activity core
5267,3,High-activity core
5268,3,High-activity core
5269,3,High-activity core
5270,3,High-activity core
5271,3,High-activity core
5272,3,High-activity core
5273,3,High-activity core
5274,1,Urban mixed-use
5275,1,Urban mixed-use
5276,2,Moderate activity
5277,1,Urban mixed-use
5278,2,Moderate activity
5279,1,Urban mixed-use
5280,1,Urban mixed-use
5281,2,Moderate activity
5282,2,Moderate activity
5283,0,Low activity / peripheral
5284,0,Low activity / peripheral
5285,0,Low activity / peripheral
5286,0,Low activity / peripheral
5287,0,Low activity / peripheral
5288,0,Low activity / peripheral
5289,2,Moderate activity
5290,2,Moderate activity
5291,2,Moderate activity
5292,0,Low activity / peripheral
5293,0,Low activity / peripheral
5294,0,Low activity / peripheral
5295,0,Low activity / peripheral
5296,0,Low activity / peripheral
5297,2,Moderate activity
5298,2,Moderate activity
5299,2,Moderate activity
5300,2,Moderate activity
5301,0,Low activity / peripheral
5302,0,Low activity / peripheral
5303,0,Low activity / peripheral
5304,0,Low activity / peripheral
5305,0,Low activity / peripheral
5306,0,Low activity / peripheral
5307,0,Low activity / peripheral
5308,0,Low activity / peripheral
5309,0,Low activity / peripheral
5310,0,Low activity / peripheral
5311,0,Low activity / peripheral
5312,0,Low activity / peripheral
5313,0,Low activity / peripheral
5314,2,Moderate activity
5315,2,Moderate activity
5316,2,Moderate activity
5317,2,Moderate activity
5318,2,Moderate activity
5319,2,Moderate activity
5320,2,Moderate activity
5321,2,Moderate activity
5322,2,Moderate activity
5323,2,Moderate activity
5324,2,Moderate activity
5325,1,Urban mixed-use
5326,2,Moderate activity
5327,1,Urban mixed-use
5328,2,Moderate activity
5329,2,Moderate activity
5330,2,Moderate activity
5331,2,Moderate activity
5332,2,Moderate activity
5333,1,Urban mixed-use
5334,1,Urban mixed-use
5335,1,Urban mixed-use
5336,2,Moderate activity
5337,1,Urban mixed-use
5338,0,Low activity / peripheral
5339,0,Low activity / peripheral
5340,2,Moderate activity
5341,1,Urban mixed-use
5342,1,Urban mixed-use
5343,3,High-activity core
5344,3,High-activity core
5345,3,High-activity core
5346,3,High-activity core
5347,3,High-activity core
5348,3,High-activity core
5349,3,High-activity core
5350,3,High-activity core
5351,3,High-activity core
5352,3,High-activity core
5353,3,High-activity core
5354,3,High-activity core
5355,3,High-activity core
5356,3,High-activity core
5357,1,Urban mixed-use
5358,3,High-activity core
5359,3,High-activity core
5360,3,High-activity core
5361,3,High-activity core
5362,3,High-activity core
5363,3,High-activity core
5364,1,Urban mixed-use
5365,1,Urban mixed-use
5366,3,High-activity core
5367,3,High-activity core
5368,3,High-activity core
5369,3,High-activity core
5370,3,High-activity core
5371,3,High-activity core
5372,3,High-activity core
5373,1,Urban mixed-use
5374,1,Urban mixed-use
5375,1,Urban mixed-use
5376,1,Urban mixed-use
5377,2,Moderate activity
5378,1,Urban mixed-use
5379,1,Urban mixed-use
5380,1,Urban mixed-use
5381,1,Urban mixed-use
5382,2,Moderate activity
5383,0,Low activity / peripheral
5384,0,Low activity / peripheral
5385,0,Low activity / peripheral
5386,0,Low activity / peripheral
5387,0,Low activity / peripheral
5388,0,Low activity / peripheral
5389,2,Moderate activity
5390,2,Moderate activity
5391,2,Moderate activity
5392,2,Moderate activity
5393,2,Moderate activity
5394,0,Low activity / peripheral
5395,0,Low activity / peripheral
5396,0,Low activity / peripheral
5397,0,Low activity / peripheral
5398,2,Moderate activity
5399,2,Moderate activity
5400,2,Moderate activity
5401,0,Low activity / peripheral
5402,0,Low activity / peripheral
5403,0,Low activity / peripheral
5404,0,Low activity / peripheral
5405,0,Low activity / peripheral
5406,0,Low activity / peripheral
5407,0,Low activity / peripheral
5408,0,Low activity / peripheral
5409,0,Low activity / peripheral
5410,0,Low activity / peripheral
5411,0,Low activity / peripheral
5412,0,Low activity / peripheral
5413,0,Low activity / peripheral
5414,0,Low activity / peripheral
5415,2,Moderate activity
5416,2,Moderate activity
5417,2,Moderate activity
5418,2,Moderate activity
5419,2,Moderate activity
5420,2,Moderate activity
5421,2,Moderate activity
5422,2,Moderate activity
5423,2,Moderate activity
5424,2,Moderate activity
5425,2,Moderate activity
5426,2,Moderate activity
5427,2,Moderate activity
5428,2,Moderate activity
5429,2,Moderate activity
5430,2,Moderate activity
5431,0,Low activity / peripheral
5432,0,Low activity / peripheral
5433,2,Moderate activity
5434,2,Moderate activity
5435,2,Moderate activity
5436,2,Moderate activity
5437,1,Urban mixed-use
5438,2,Moderate activity
5439,0,Low activity / peripheral
5440,2,Moderate activity
5441,1,Urban mixed-use
5442,3,High-activity core
5443,1,Urban mixed-use
5444,3,High-activity core
5445,3,High-activity core
5446,3,High-activity core
5447,3,High-activity core
5448,3,High-activity core
5449,3,High-activity core
5450,3,High-activity core
5451,3,High-activity core
5452,3,High-activity core
5453,3,High-activity core
5454,3,High-activity core
5455,3,High-activity core
5456,3,High-activity core
5457,3,High-activity core
5458,3,High-activity core
5459,3,High-activity core
5460,3,High-activity core
5461,3,High-activity core
5462,3,High-activity core
5463,1,Urban mixed-use
5464,1,Urban mixed-use
5465,1,Urban mixed-use
5466,3,High-activity core
5467,3,High-activity core
5468,3,High-activity core
5469,3,High-activity core
5470,3,High-activity core
5471,3,High-activity core
5472,3,High-activity core
5473,1,Urban mixed-use
5474,1,Urban mixed-use
5475,1,Urban mixed-use
5476,1,Urban mixed-use
5477,2,Moderate activity
5478,1,Urban mixed-use
5479,1,Urban mixed-use
5480,1,Urban mixed-use
5481,1,Urban mixed-use
5482,2,Moderate activity
5483,0,Low activity / peripheral
5484,0,Low activity / peripheral
5485,0,Low activity / peripheral
5486,0,Low activity / peripheral
5487,0,Low activity / peripheral
5488,0,Low activity / peripheral
5489,2,Moderate activity
5490,2,Moderate activity
5491,2,Moderate activity
5492,2,Moderate activity
5493,2,Moderate activity
5494,0,Low activity / peripheral
5495,0,Low activity / peripheral
5496,0,Low activity / peripheral
5497,0,Low activity / peripheral
5498,2,Moderate activity
5499,2,Moderate activity
5500,2,Moderate activity
5501,0,Low activity / peripheral
5502,0,Low activity / peripheral
5503,0,Low activity / peripheral
5504,0,Low activity / peripheral
5505,0,Low activity / peripheral
5506,0,Low activity / peripheral
5507,0,Low activity / peripheral
5508,0,Low activity / peripheral
5509,0,Low activity / peripheral
5510,0,Low activity / peripheral
5511,0,Low activity / peripheral
5512,0,Low activity / peripheral
5513,0,Low activity / peripheral
5514,0,Low activity / peripheral
5515,0,Low activity / peripheral
5516,0,Low activity / peripheral
5517,2,Moderate activity
5518,2,Moderate activity
5519,2,Moderate activity
5520,2,Moderate activity
5521,2,Moderate activity
5522,2,Moderate activity
5523,2,Moderate activity
5524,2,Moderate activity
5525,1,Urban mixed-use
5526,1,Urban mixed-use
5527,2,Moderate activity
5528,2,Moderate activity
5529,0,Low activity / peripheral
5530,0,Low activity / peripheral
5531,0,Low activity / peripheral
5532,0,Low activity / peripheral
5533,2,Moderate activity
5534,2,Moderate activity
5535,2,Moderate activity
5536,2,Moderate activity
5537,2,Moderate activity
5538,2,Moderate activity
5539,2,Moderate activity
5540,2,Moderate activity
5541,1,Urban mixed-use
5542,1,Urban mixed-use
5543,3,High-activity core
5544,3,High-activity core
5545,3,High-activity core
5546,3,High-activity core
5547,3,High-activity core
5548,1,Urban mixed-use
5549,1,Urban mixed-use
5550,1,Urban mixed-use
5551,1,Urban mixed-use
5552,3,High-activity core
